,Title,Year,Summary,Short Summary,Genres,IMDB ID,Runtime,YouTube Trailer,Rating,Movie Poster,Director,Writers,Cast
2124,Iron Man 3,2013,"Marvel's ""Iron Man 3"" pits brash-but-brilliant industrialist Tony Stark/Iron Man against an enemy whose reach knows no bounds. When Stark finds his personal world destroyed at his enemy's hands, he embarks on a harrowing quest to find those responsible. This journey, at every turn, will test his mettle. With his back against the wall, Stark is left to survive by his own devices, relying on his ingenuity and instincts to protect those closest to him. As he fights his way back, Stark discovers the answer to the question that has secretly haunted him: does the man make the suit or does the suit make the man?","When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",Action|Adventure|Sci-Fi,tt1300854,130,aV8H7kszXqo,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Iron-Man-3-Movie-Poster.jpg,Shane Black,Drew Pearce,Guy Pearce|Robert Downey Jr.
2382,Ender's Game,2013,"The Earth was ravaged by the Formics, an alien race seemingly determined to destroy humanity. Fifty years later, the people of Earth remain banded together to prevent their own annihilation from this technologically superior alien species. Ender Wiggin, a quiet but brilliant boy, may become the savior of the human race. He is separated from his beloved sister and his terrifying brother and brought to battle school in orbit around earth. He will be tested and honed into an empathetic killer who begins to despise what he does as he learns to fight in hopes of saving Earth and his family.","Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics, a genocidal alien race which nearly annihilated the human race in a previous invasion.",Action|Fantasy|Sci-Fi,tt1731141,114,2SRizeR4MmU,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Enders-Game-Movie-Poster.jpg,Gavin Hood,Gavin Hood,Asa Butterfield|Hailee Steinfeld|Harrison Ford
1100,Welcome to the Punch,2013,"Former criminal Jacob Sternwood is forced to return to London from his Icelandic hideaway when his son is involved in a heist gone wrong. This gives detective Max Lewinsky one last chance to catch the man he has always been after. As they face off, they start to uncover a deeper conspiracy they both need to solve in order to survive.","When a notorious criminal is forced to return to London, it gives a detective one last chance to take down the man he's always been after.",Action|Crime|Thriller,tt1684233,99,QvaB5C-6tyo,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Welcome-to-the-Punch-Movie-Poster.jpg,Eran Creevy,Eran Creevy,Andrea Riseborough|James McAvoy|Mark Strong
1234,The Way Way Back,2013,"Duncan (Liam James) is not a popular kid and it doesn't look like the summer is going to offer anything better for him. His mother's boyfriend has invited them to his beach house where Duncan is expected to improve his personality and physical appearance, and meet girls. But his would-be step-sister doesn't want anything to do with him and his shy demeanor makes it difficult for him to meet anybody new. When Duncan wanders into the Water Wizz, the local water park, he meets adult employees who are just having fun. Owen (Sam Rockwell) lets Duncan work with him and their new-found bond will help each other mature and find their place in life. Which for Duncan means standing up to his would-be step-father, having a conversation with the girl next door and being more comfortable with who he is.","Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park.",Action|Comedy|Drama,tt1727388,103,6qoaVUdbWMs,7.4,https://hydramovies.com/wp-content/uploads/2018/04/The-Way-Way-Back-Movie-Poster.jpg,Nat Faxon,Nat Faxon,Allison Janney|Steve Carell|Toni Collette
2360,Fading Gigolo,2013,"Murray, the bankrupt owner of a bookstore, is forced to close his family business. His dermatologist, Dr. Parker, dreams of having a threesome and would pay a thousand dollars to have one with her friend Selima. Murray then proposes to his friend Fioravante that they start a male prostitution business, with Murray acting as the pimp. However, when Fioravante meets a Hasidic Jewish woman, Avigal, who is the widow of a rabbi, they fall in love with each other. But a Jewish neighborhood patrolman, Dovi, is in love with Avigal too, and might make life difficult for Fioravante and Murray.","Fioravante decides to become a professional Don Juan as a way of making money to help his cash-strapped friend, Murray. With Murray acting as his &quot;manager&quot;, the duo quickly finds themselves caught up in the crosscurrents of love and money.",Action|Comedy,tt2258345,90,T9qXRB9-6bg,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Fading-Gigolo-Movie-Poster.jpg,John Turturro,John Turturro,John Turturro|Sharon Stone|Woody Allen
3559,The Package,2013,"All Tommy Wick has to do is deliver a ""Package"" to a rival crime lord, nicknamed 'The German'. It seems like a routine job, until another gang tries to hijack the precious cargo and Tommy has to fight every inch of the way to deliver it safely. The problem is, the ""Package"" isn't what Tommy was led to believe, and now he's in even deeper than he ever thought possible.",A courier for a local crime lord must deliver a mysterious package while being chased by a horde of unusual gangsters.,Action|Crime|Thriller,tt1884457,95,CCx5eJ6gNoU,5.1,https://hydramovies.com/wp-content/uploads/2018/07/The-Package-Movie-Poster.jpg,Jesse V. Johnson,Derek Kolstad,Dolph Lundgren|Eric Keenleyside|Steve Austin
2368,Evil Dead,2013,"Five twenty-something friends become holed up in a remote cabin. When they discover a Book of the Dead, they unwittingly summon up dormant demons living in the nearby woods, which possess the youngsters in succession until only one is left intact to fight for survival.","Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.",Action|Fantasy|Horror|Thriller,tt1288558,91,FKFDkpHCQz4,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Evil-Dead-Movie-Poster.jpg,Fede Alvarez,Fede Alvarez,Jane Levy|Shiloh Fernandez
1098,We're the Millers,2013,"After being robbed of a week's take, small-time pot dealer David is forced by his boss to go to Mexico to pick up a load of marijuana. In order to improve his odds of making it past the border, David asks the broke stripper Rose and two local teenagers to join him and pretend they're on a family holiday.",A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,Action|Adventure|Comedy|Crime,tt1723121,110,QqxvPha003w,7,https://hydramovies.com/wp-content/uploads/2018/04/Were-the-Millers-Movie-Poster.jpg,Rawson Marshall Thurber,Bob Fisher,Jason Sudeikis|Jennifer Aniston
2415,Don Jon,2013,"Jon Martello objectifies everything in his life: his apartment, his car, his family, his church, and, of course, women. His buddies even call him Don Jon because of his ability to pull ""10s"" every weekend without fail. Yet even the finest flings don't compare to the transcendent bliss he achieves alone in front of the computer watching pornography. Dissatisfied, he embarks on a journey to find a more gratifying sex life, but ends up learning larger lessons of life and love through relationships with two very different women.","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",Action|Comedy|Drama|Romance,tt2229499,90,bcGO_oAahV8,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Don-Jon-Movie-Poster.jpg,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Joseph Gordon-Levitt|Julianne Moore|Scarlett Johansson
2351,Felony,2013,"Three male detectives become embroiled in a tense struggle after a tragic accident that leaves a child in a coma. One is guilty of a crime, one will try to cover it up, and the other attempts to expose it. How far will these men go to both disguise and unravel the truth?",An accident involving a young child sets off a chain of events that brings an Australian police officer's world crashing down.,Action|Thriller,tt2402603,105,rtzscvA-FJI,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Felony-Movie-Poster.jpg,Matthew Saville,Joel Edgerton,Jai Courtney|Joel Edgerton|Tom Wilkinson
1083,White House Down,2013,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.","While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders.",Action|Drama|Thriller,tt2334879,131,Kkoor7Z6aeE,6.4,https://hydramovies.com/wp-content/uploads/2018/04/White-House-Down-Movie-Poster.jpg,Roland Emmerich,James Vanderbilt,Channing Tatum|Jamie Foxx|Maggie Gyllenhaal
2754,42,2013,"In 1946, Jackie Robinson is a Negro League baseball player who never takes racism lying down. Branch Rickey is a Major League team executive with a bold idea. To that end, Rickey recruits Robinson to break the unspoken color line as the first modern African American Major League player. As both anticipate, this proves a major challenge for Robinson and his family as they endure unrelenting racist hostility on and off the field, from player and fan alike. As Jackie struggles against his nature to endure such abuse without complaint, he finds allies and hope where he least expects it.","In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.",Action|Biography|Drama|Sport,tt0453562,128,I9RHqdZDCF0,7.5,https://hydramovies.com/wp-content/uploads/2018/04/42-Movie-Poster.jpg,Brian Helgeland,Brian Helgeland,Chadwick Boseman|Harrison Ford|T.R. Knight
2372,Europa Report,2013,"Europa, Jupiter's moon is known to have potential to support life. Hence a manned mission is sent to Europa to search for data proving existence of life there. ""Europa report"" shows the difficult choices and sacrifices the crew has to make to fulfill their objective of sending valuable data to Earth for research.",An international crew of astronauts undertakes a privately funded mission to search for life on Jupiter's fourth largest moon.,Action|Drama|Mystery|Sci-Fi|Thriller,tt2051879,97,XhdRYk1Y8VA,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Europa-Report-Movie-Poster.jpg,Sebastián Cordero,Philip Gelatt,Christian Camargo|Michael Nyqvist|Sharlto Copley
